,Year,Country,Activity,Sex ,Fatal
668,2013,USA,Boogie Boarding,F,N
669,2013,USA,Fishing for sharks,M,N
670,2013,AUSTRALIA,Surfing,M,N
671,2013,USA,Diving,M,N
672,2013,USA,Swimming,M,N
673,2013,BRAZIL,0,M,Y
674,2013,PALESTINIAN TERRITORIES,Fishing,M,N
675,2013,ECUADOR,Surfing,M,N
676,2013,USA,Surfing,M,0
677,2013,REUNION,Body boarding,M,Y
678,2013,USA,Surfing,M,N
679,2013,AUSTRALIA,Fishing,M,N
680,2013,MEXICO,Swimming,F,N
681,2013,AUSTRALIA,Fishing,M,N
682,2013,USA,Playing in the surf,M,N
683,2013,SOUTH AFRICA,Free diving,M,N
684,2013,USA,Surfing,M,N
685,2013,GUAM,0,M,Y
686,2013,FRENCH POLYNESIA,Kite boarding,M,N
687,2013,USA,Swimming,M,N
688,2013,AUSTRALIA,0,M,0
689,2013,USA,Surfing,M,N
690,2013,AUSTRALIA,Surfing,M,0
691,2013,SEYCHELLES,Free diving,M,N
692,2013,BELIZE,Snorkeling,F,N
693,2013,BAHAMAS,Fly fishing,M,N
694,2013,SOUTH AFRICA,Fishing - 'tag & release',M,N
695,2013,SOUTH AFRICA,Surfing,M,N
696,2013,JAMAICA,Spearfishing,M,Y
697,2013,AUSTRALIA,Spearfishing,M,N
698,2013,PHILIPPINES,Swimming to shore with floatioon devices after boat engine conked out,M,N
699,2013,SOUTH AFRICA,Swimming,M,N
700,2013,NEW ZEALAND,Swimming,M,Y
701,2013,USA,Surfing,0,N
702,2013,USA,Surfing,M,N
703,2013,USA,Surfing,M,N
704,2013,FRENCH POLYNESIA,Scuba diving,M,N
705,2013,JAMAICA,0,M,N
706,2013,AUSTRALIA,Fishing,M,N
707,2013,AUSTRALIA,Surfing,M,N
708,2013,AUSTRALIA,Dragging stranded shark into deeper water,M,0
709,2013,USA,Surfing,M,N
710,2013,NEW ZEALAND,Spearfishing,M,N
711,2013,AUSTRALIA,Spearfishing / Free diving,M,N
712,2012,USA,Swimming,M,N
713,2012,AUSTRALIA,Surfing,M,N
714,2012,AUSTRALIA,Paddle boarding,M,N
715,2012,SOUTH AFRICA,Swimming,M,Y
716,2012,AUSTRALIA,Surfing,M,N
717,2012,USA,Surfing,M,N
718,2012,AUSTRALIA,Spearfishing,M,N
719,2012,NEW ZEALAND,Scuba diving,F,N
720,2012,USA,Snorkeling,M,N
721,2012,AUSTRALIA,0,M,0
722,2012,MEXICO,Swimming,M,Y
723,2012,USA,Surfing,M,N
724,2012,USA,Diving,M,N
725,2012,USA,Surfing,M,N
726,2012,USA,Surfing,M,N
727,2012,USA,Swimming,F,N
728,2012,USA,Surfing,M,Y
729,2012,USA,0,F,N
730,2012,USA,Surfing,M,N
731,2012,USA,Paddle boarding,M,N
732,2012,USA,0,M,0
733,2012,NIGERIA,Bathing,F,N
734,2012,USA,Windsurfing,M,N
735,2012,AUSTRALIA,Bodyboarding,M,N
736,2012,USA,Surfing,M,N
737,2012,USA,Surfing,M,N
738,2012,USA,Surfing,M,N
739,2012,TONGA,Swimming,F,N
740,2012,USA,Surfing,0,N
741,2012,USA,Surfing,M,N
742,2012,USA,Swimming,M,N
743,2012,USA,Surfing,M,N
744,2012,USA,Surfing,M,N
745,2012,USA,Surfing,M,N
746,2012,USA,Boogie boarding,F,N
747,2012,USA,Spearfishing,0,N
748,2012,USA,Swimming or boogie boarding,F,N
749,2012,SCOTLAND,Shark fishing,M,N
750,2012,AUSTRALIA,Surfing,M,N
751,2012,BRAZIL,Swimming,M,Y
752,2012,USA,Wading or swimming,M,N
753,2012,AUSTRALIA,Fishing,0,N
754,2012,USA,Free diving ,M,N
755,2012,REUNION,Surfing,M,N
756,2012,FRENCH POLYNESIA,Spearfishing,M,N
757,2012,USA,Surfing,M,N
758,2012,AUSTRALIA,Surfing,M,N
759,2012,USA,Surfing,M,N
760,2012,USA,Body surfing,M,N
761,2012,USA,0,M,0
762,2012,REUNION,Surfing,M,Y
763,2012,TRINIDAD & TOBAGO,Swimming,M,0
764,2012,CANADA,Surfing,F,0
765,2012,AUSTRALIA,Surfing,M,Y
766,2012,USA,Swimming,F,N
767,2012,BAHAMAS,Spearfishing,M,N
768,2012,AUSTRALIA,Scuba diving,F,0
769,2012,USA,Kayaking,M,N
770,2012,SOUTH AFRICA,Surfing,M,N
771,2012,CROATIA,Swimming,0,0
772,2012,USA,Swimming,M,N
773,2012,USA,Surfing,M,N
774,2012,USA,Sitting in the water,F,N
775,2012,AUSTRALIA,Surfing,M,N
776,2012,USA,Swimming,M,N
777,2012,AUSTRALIA,Surf skiing ,M,N
778,2012,USA,Standing,M,0
779,2012,USA,Wading,F,N
780,2012,USA,Fishing,M,N
781,2012,USA,Swimming,F,N
782,2012,USA,Swimming,M,N
783,2012,USA,Swimming,M,N
784,2012,USA,Swimming,M,N
785,2012,AUSTRALIA,Surfing,M,N
786,2012,ITALY,Attempting to rescue an injured & beached shark,M,2017
787,2012,AUSTRALIA,Surf skiing ,M,N
788,2012,USA,Surfing,F,N
789,2012,USA,Boogie Boarding,M,N
790,2012,USA,Wading,F,N
791,2012,MEXICO,Free diving / spearfishing,M,N
792,2012,USA,Surfing,M,N
793,2012,USA,Kayak Fishing,M,N
794,2012,FIJI,Spearfishing,M,N
795,2012,USA,Kayaking / Fishing,M,N
796,2012,USA,Swimming,F,N
797,2012,USA,Paddle boarding,F,N
798,2012,USA,Surfing,M,N
799,2012,SOUTH AFRICA,Body boarding,M,Y
800,2012,AUSTRALIA,Kayaking,M,N
801,2012,USA,Surfing,M,N
802,2012,USA,0,M,N
803,2012,AUSTRALIA,Scuba diving,M,Y
804,2012,USA,Surfing,M,N
805,2012,AUSTRALIA,Crayfishing,0,N
806,2012,AUSTRALIA,Surfing,M,N
807,2012,USA,Surfing,M,N
808,2012,USA,Surfing,F,N
809,2012,USA,Surfing,M,N
810,2012,NEW ZEALAND,Surfing,M,N
811,2012,AUSTRALIA,"Diving, feeding sharks",F,N
812,2012,REUNION,Body boarding,M,N
813,2012,USA,Kite Surfing,M,N
814,2012,SAUDI ARABIA,Attempting to Kite surf from Egypt to Saudi Arabia,M,0
815,2012,CHILE,Fishing (illegally),M,N
816,2012,USA,Kite Surfing,M,N
817,2012,AUSTRALIA,Fishing,M,N
818,2012,SOUTH AFRICA,Fishing,0,N
819,2012,AUSTRALIA,Surfing,M,N
820,2012,USA,Snorkeling,0,N
821,2012,AUSTRALIA,Snorkeling,M,N
822,2012,BAHAMAS,"Diving, photographing sharks",M,N
823,2012,TAIWAN,Fishing,M,N
824,2012,AUSTRALIA,Surfing,M,N
825,2012,SOUTH AFRICA,Swimming,M,Y
826,2012,USA,Surfing,M,N
827,2012,AUSTRALIA,Surfing,M,N
828,2012,AUSTRALIA,Spearfishing,M,N
829,2011,USA,0,M,N
830,2011,ANTIGUA,Swimming,M,0
831,2011,ECUADOR,Surfing,M,N
832,2011,USA,Surfing,M,N
833,2011,USA,Canoeing,M,N
834,2011,SOUTH AFRICA,Kayak Fishing,M,N
835,2011,AUSTRALIA,Surfing,M,N
836,2011,SOUTH AFRICA,Surf skiing ,M,0
837,2011,AUSTRALIA,Surfing,M,N
838,2011,USA,Surfing,F,N
839,2011,AUSTRALIA,Spearfishing,0,0
840,2011,AUSTRALIA,Surfing,M,N
841,2011,INDONESIA,Surfing,M,N
842,2011,AUSTRALIA,Swimming,M,N
843,2011,USA,Kayaking,M,N
844,2011,PAPUA NEW GUINEA,Scuba diving,M,N
845,2011,BRAZIL,Surfing,M,N
846,2011,REUNION,Free diving / spearfishing,M,N
847,2011,USA,Surfing,M,N
848,2011,SCOTLAND,Surfing,M,N
849,2011,SOUTH AFRICA,Diving,0,N
850,2011,AUSTRALIA,Diving,M,Y
851,2011,USA,Surfing,M,N
852,2011,AUSTRALIA,Diving,M,N
853,2011,USA,Surfing,M,N
854,2011,USA,Surfing,M,N
855,2011,AUSTRALIA,Swimming,M,Y
856,2011,REUNION,Canoeing,M,N
857,2011,USA,Wade fishing,M,N
858,2011,USA,0,M,N
859,2011,USA,Surfing,M,0
860,2011,DOMINICAN REPUBLIC,Fishing,M,N
861,2011,SOUTH AFRICA,Swimming,M,N
862,2011,USA,Spearfishing,M,N
863,2011,USA,Jumping in the waves,M,N
864,2011,USA,Canoeing,M,N
865,2011,REUNION,Body boarding,M,Y
866,2011,KENYA,Swimming,M,Y
867,2011,USA,Surfing,M,N
868,2011,USA,Surfing,M,N
869,2011,PAPUA NEW GUINEA,Kite Surfing,M,N
870,2011,USA,Surfing,0,N
871,2011,AUSTRALIA,Body boarding,M,Y
872,2011,USA,Surfing,M,N
873,2011,USA,Surfing,M,N
874,2011,AUSTRALIA,Swimming,M,0
875,2011,USA,Wade Fishing,F,N
876,2011,RUSSIA,"Standing, collecting sea stars",M,N
877,2011,USA,Surfing,M,N
878,2011,USA,0,M,N
879,2011,SOUTH AFRICA,Surfing,M,Y
880,2011,RUSSIA,Swimming,M,N
881,2011,USA,Wading,F,N
882,2011,USA,0,M,0
883,2011,RUSSIA,Swimming,M,N
884,2011,FRENCH POLYNESIA,Surfing,M,N
885,2011,USA,Floating ,M,N
886,2011,SEYCHELLES,Swimming or Snorkeling,M,Y
887,2011,USA,Playing in the surf,M,N
888,2011,USA,Swimming,M,N
889,2011,SEYCHELLES,Diving,M,Y
890,2011,BRAZIL,Swimming,M,0
891,2011,PHILIPPINES,Sea disaster,M,N
892,2011,USA,Wade Fishing,M,N
893,2011,SOUTH AFRICA,Surfing,M,N
894,2011,USA,Boogie Boarding,F,N
895,2011,REUNION,Kayaking or Wave skiing,M,N
896,2011,USA,Surf fishing,M,N
897,2011,BAHAMAS,Scuba diving,M,N
898,2011,USA,Swimming,M,N
899,2011,USA,Wade Fishing,M,N
900,2011,REUNION,Surfing,M,N
901,2011,COLUMBIA,Kayaking,M,N
902,2011,TURKS & CAICOS,Snorkeling,M,N
903,2011,BRAZIL,Surfing,M,N
904,2011,SOUTH AFRICA,Scuba diving,M,N
905,2011,USA,Playing in the surf,F,N
906,2011,USA,Surfing,M,N
907,2011,USA,Jet skiing,M,N
908,2011,TURKS & CAICOS,Spearfishing,M,N
909,2011,COSTA RICA,Surfing,M,Y
910,2011,REUNION,Boogie Boarding,M,Y
911,2011,UNITED KINGDOM,Fishing,0,N
912,2011,USA,Scuba diving,M,N
913,2011,COLUMBIA,Spearfishing,M,N
914,2011,USA,Spearfishing,M,N
915,2011,USA,Wading,M,N
916,2011,MALAYSIA,Snorkeling,F,N
917,2011,USA,Standing or boogie boardin,F,N
918,2011,SOUTH AFRICA,Surfing,M,N
919,2011,USA,Surfing,F,N
920,2011,USA,Paddle boarding,F,N
921,2011,SOUTH AFRICA,Spearfishing,M,Y
922,2011,USA,Body surfing,M,N
923,2011,NEW CALEDONIA,Kite Boarding,M,Y
924,2011,USA,Surfing,M,N
925,2011,USA,Fishing ,M,N
926,2011,UNITED ARAB EMIRATES (UAE),Fishing ,M,0
927,2011,SOUTH AFRICA,Spearfishing,M,N
928,2011,USA,Spearfishing,M,N
929,2011,AUSTRALIA,Washing sand off a speared fish,M,N
930,2011,USA,Surfing ,M,N
931,2011,NEW ZEALAND,Surfing,M,N
932,2011,INDONESIA,Surfing,M,N
933,2011,FIJI,Diving,M,N
934,2011,USA,"Standing, holding shark pup",M,N
935,2011,MEXICO,Swimming,F,N
936,2011,AUSTRALIA,Surfing,M,N
937,2011,MEXICO,Swimming,M,N
938,2011,FIJI,Diving / fishing,M,N
939,2011,AUSTRALIA,Wakeboarding,F,N
940,2011,EGYPT,0,F,0
941,2011,AUSTRALIA,Surfing,M,N
942,2011,AUSTRALIA,Fishing,M,N
943,2011,NEW CALEDONIA,Spearfishing,M,N
944,2011,REUNION,Surfing,M,N
945,2011,AUSTRALIA,Diving for abalone,M,Y
946,2011,AUSTRALIA,Fishing,M,N
947,2011,AUSTRALIA,Snorkeling,M,N
948,2011,MEXICO,Shark fishing on the Ricardo Astorga,M,N
949,2011,SOUTH AFRICA,Surf fishing,M,N
950,2011,MEXICO,Swimming,F,N
951,2011,MEXICO,Shark fishing on the Don Agustín-VI. ,M,N
952,2011,BAHAMAS,Scuba diving,M,N
953,2011,AUSTRALIA,Swimming,F,0
954,2011,SOUTH AFRICA,Surfing,M,Y
955,2011,MEXICO,Attempting to fix motor,M,N
956,2011,AUSTRALIA,Fishing,0,N
957,2010,USA,Body boarding,M,N
958,2010,FIJI,Surfing,M,N
959,2010,USA,Surfing,M,N
960,2010,EGYPT,Snorkeling,F,Y
961,2010,INDONESIA,Surfing,M,N
962,2010,EGYPT,Snorkeling,M,N
963,2010,EGYPT,Snorkeling,M,N
964,2010,EGYPT,Snorkeling,F,N
965,2010,EGYPT,Snorkeling,F,N
966,2010,SAMOA,Fishing,M,N
967,2010,AUSTRALIA,Swimming,M,0
968,2010,USA,Snorkeling,M,N
969,2010,DOMINICAN REPUBLIC,Diving,M,Y
970,2010,INDONESIA,Surfing,M,N
971,2010,AUSTRALIA,Fishing,M,N
972,2010,AUSTRALIA,Snorkeling,F,N
973,2010,AUSTRALIA,Spearfishing,M,N
974,2010,USA,Surfing,M,N
975,2010,AZORES,Fishing,M,N
976,2010,USA,Scuba diving,M,N
977,2010,AUSTRALIA,Kite Surfing,M,N
978,2010,USA,Body boarding,M,Y
979,2010,EGYPT,Snorkeling,F,N
980,2010,AUSTRALIA,Surfing,M,N
981,2010,BAHAMAS,Snorkeling,M,N
982,2010,BAHAMAS,Surfing,F,N
983,2010,SOUTH AFRICA,Surfing,M,N
984,2010,USA,Surfing,M,N
985,2010,USA,Surfing,M,N
986,2010,SOUTH AFRICA,Swimming,M,Y
987,2010,AUSTRALIA,Surfing,M,N
988,2010,USA,Swimming,M,N
989,2010,TONGA,Swimming /  Whale Watching,M,N
990,2010,USA,Surfing,M,N
991,2010,USA,Surfing,M,N
992,2010,USA,Surfing,M,N
993,2010,SOLOMON ISLANDS,0,M,N
994,2010,BAHAMAS,Swimming after boat became disabled,M,0
995,2010,USA,Boogie Boarding,M,N
996,2010,AUSTRALIA,Surfing,M,Y
997,2010,USA,Kayak Fishing,M,N
998,2010,AUSTRALIA,Fishing,F,N
999,2010,SOUTH KOREA,Swimming,F,N
1000,2010,AUSTRALIA,Surfing,M,N
1001,2010,USA,Surfing,M,N
1002,2010,MALTA,Windsurfing,M,N
1003,2010,USA,Swimming,F,0
1004,2010,USA,Kayaking,M,N
1005,2010,USA,Standing,F,N
1006,2010,USA,Standing,M,N
1007,2010,USA,Surfing,M,N
1008,2010,USA,Swimming,M,N
1009,2010,USA,Swimming,F,N
1010,2010,USA,Surfing,M,N
1011,2010,SPAIN,Swimming,M,N
1012,2010,USA,Fishing,M,N
1013,2010,USA,Fishing,M,N
1014,2010,SOUTH AFRICA,Snorkeling,F,N
1015,2010,USA,Fishing,M,N
1016,2010,USA,Surfing,M,N
1017,2010,USA,Stand-Up Paddleboarding,M,N
1018,2010,USA,Surfing,M,N
1019,2010,USA,Boogie Boarding,F,N
1020,2010,USA,Swimming,F,N
1021,2010,VIETNAM,Swimming,M,N
1022,2010,USA,Boogie Boarding,F,N
1023,2010,AUSTRALIA,Surfing,M,N
1024,2010,USA,Surfing,M,N
1025,2010,USA,Fishing,M,N
1026,2010,VIETNAM,Rescuing,F,N
1027,2010,VIETNAM,Swimming,F,N
1028,2010,AUSTRALIA,Surfing,M,N
1029,2010,MADAGASCAR,Scuba diving,M,N
1030,2010,USA,Wading,F,N
1031,2010,USA,Measuring sharks,M,N
1032,2010,USA,Surfing,M,N
1033,2010,SOUTH AFRICA,Surfing,M,N
1034,2010,EGYPT,Swimming / treading water,M,N
1035,2010,REUNION,Surfing,M,N
1036,2010,NEW ZEALAND,Swimming,M,N
1037,2010,SOUTH AFRICA,Surfing,M,N
1038,2010,FIJI,Scuba diving,M,Y
1039,2010,AUSTRALIA,Snorkeling,F,N
1040,2010,AUSTRALIA,Surfing,M,N
1041,2010,NEW ZEALAND,Spearfishing,M,N
1042,2010,AUSTRALIA,Body boarding,M,N
